1/10/2015 20:00,96.4,64.375,58.25,54.5245,62.25,79.54225
1/10/2015 21:00,93.525,56.75,57,53.497,58,75.24
1/10/2015 22:00,91,57.5625,56.75,49.791,57.25,73.29325
1/10/2015 23:00,89.075,49.125,55.5,49.7315,56,72.08475
1/11/2015 0:00,88.85,48.3125,55.75,48.57525,55.25,71.226
1/11/2015 1:00,87.55,48.5,55,48.36125,53.75,70.63075
1/11/2015 2:00,87.175,46.875,55.5,48.63975,53.25,68.26
1/11/2015 3:00,87.8,47.25,55,48.16775,53.5,68.41775
1/11/2015 4:00,87.175,46.3125,54.75,48.68775,52.5,69.2005
1/11/2015 5:00,87.8,48.375,55.5,50.54,53.25,68.444
1/11/2015 6:00,95.975,52.9375,55.75,53.0555,58,68.69375
1/11/2015 7:00,100.325,86.75,62,58.5165,71,74.47725
1/11/2015 8:00,106.35,100.9375,72,65.2375,78.75,82.36025
1/11/2015 9:00,112.929,107.3125,75.75,70.69625,86,92.46825
1/11/2015 10:00,112.6815,107.8125,71.75,76.424,73.5,107.08125
1/11/2015 11:00,109.97425,101.125,80.75,78.0625,86,110.531
1/11/2015 12:00,116.577,98.625,79,74.86125,84,101.99375
1/11/2015 13:00,114.4335,100.5,77.5,76.07625,80.75,101.35825
1/11/2015 14:00,115.44025,101.375,78.75,78.159,82.75,101.1895
1/11/2015 15:00,115.99075,98,75.5,78.623,83.5,100.0175
1/11/2015 16:00,110.9015,94.8125,76.5,75.8135,83.25,96.3705
1/11/2015 17:00,107.202,87.3125,68.25,71.71975,80.25,93.6605
1/11/2015 18:00,101.875,80.3125,61.25,65.4405,71.75,86.64875
1/11/2015 19:00,99.15,75.5,57.25,57.90625,64.5,80.94225
1/11/2015 20:00,93.95,65.3125,55.75,57.13275,60.25,75.37475
1/11/2015 21:00,90.6,57.75,54.25,53.09575,58.5,68.75025
1/11/2015 22:00,87.8,55.5,53.75,50.56925,56.5,67.16375
1/11/2015 23:00,87.05,45.375,52.5,50.44825,55.25,67.479
1/12/2015 0:00,86.525,45.125,52,49.50875,55,65.98575
1/12/2015 1:00,85.75,43.1875,51,49.21475,54.25,64.975
1/12/2015 2:00,84.75,43.4375,51.25,46.5715,54.5,66.726
1/12/2015 3:00,86,44.1875,51.5,47.872,54.5,64.7315
1/12/2015 4:00,85.875,43.0625,51,47.57625,54,64.9685
1/12/2015 5:00,85.5,43.1875,51.25,47.21275,54.25,65.23175
1/12/2015 6:00,87.85,46.3125,51,48.7255,55.25,66.22525
1/12/2015 7:00,90.5,52.75,51.75,48.62925,56.25,66.085
1/12/2015 8:00,91.51175,53.6875,52,48.41,57,65.9635
1/12/2015 9:00,89.15475,52.9375,52.75,47.0195,57.5,66.25975
1/12/2015 10:00,87.16275,56.25,52.75,47.795,58.5,66.73175
1/12/2015 11:00,83.534,55,52.25,46.73925,57.75,65.4215
1/12/2015 12:00,83.95775,57.75,53.25,46.43075,59.5,64.9985
1/12/2015 13:00,83.41925,56.3125,52.25,46.71475,59.75,66.75025
1/12/2015 14:00,82.20625,55.0625,52.25,47.60725,60.5,65.33875
1/12/2015 15:00,84.89575,54.75,52.75,47.99425,60.5,65.99275
1/12/2015 16:00,88.6295,55.25,52.5,48.75,60.75,68.54225
1/12/2015 17:00,91.402,57.25,54,49.247,61,70.73125
1/12/2015 18:00,90.4,55.9375,52.75,49.55975,61.25,68.863
1/12/2015 19:00,88.75,56.0625,52.75,50.077,59.75,68.86525
1/12/2015 20:00,87.275,48.625,50,48.17775,59.75,68.8905
1/12/2015 21:00,85.75,46.875,49,49.64275,56.5,67.65375
1/12/2015 22:00,86.1,47.6875,48.5,48.4735,55.5,65.655
1/12/2015 23:00,83.125,46.375,47.75,47.42475,55.25,64.9355
1/13/2015 0:00,85.825,47.8125,47,47.4795,55.25,65.475
1/13/2015 1:00,85.625,45.9375,47.5,48.95425,55.25,64.228
1/13/2015 2:00,85.35,45.6875,47.25,48.90325,54.75,64.491
1/13/2015 3:00,84.6,45.75,47.25,48.538,54.25,64.4845
1/13/2015 4:00,85.225,45.8125,47.75,47.48525,54.75,65.47275
1/13/2015 5:00,85.625,47.6875,47,47.293,53.5,64.45575
1/13/2015 6:00,88.575,47.5,47.5,48.68875,54.5,64.5685
1/13/2015 7:00,89.475,54.3125,48.25,49.4685,55.75,64.2675
1/13/2015 8:00,89.85,53.375,47.5,49.1465,56,66.493
1/13/2015 9:00,90.35975,53,48.5,50.09875,56.25,65.58975
1/13/2015 10:00,89.75075,54.3125,49,51.2255,56.25,66.09375
1/13/2015 11:00,88.5365,54.375,49,49.6825,57.25,66.806
1/13/2015 12:00,89.71275,54.3125,50.25,48.46875,58,67.60325
1/13/2015 13:00,89.04775,55,50.5,48.37925,57.75,67.59425
1/13/2015 14:00,89.6215,57,50.5,48.947,59.75,67.1305
1/13/2015 15:00,92.95625,58.875,51,51.22275,60.25,69.182
1/13/2015 16:00,94.1215,60,52.5,53.13475,61.5,68.23275
1/13/2015 17:00,94.475,59.9375,51.25,53.1455,62,68.52675
1/13/2015 18:00,93.8,59.5,51.25,52.41325,61.25,68.8025
1/13/2015 19:00,92.925,58,50,49.162,59.25,68.731
1/13/2015 20:00,90.325,49.375,49,49.6445,59.25,66.73475
1/13/2015 21:00,89.8,47.5625,49.5,49.11425,58.25,66.9685
1/13/2015 22:00,87.025,49,48.5,48.7725,59.75,66.9915
1/13/2015 23:00,85.1,49.125,49,47.8045,58,66.72125
1/14/2015 0:00,86.25,46.625,48,48.78825,54.5,65.47125
1/14/2015 1:00,85.85,46.9375,48.25,47.367,54.5,65.2515
1/14/2015 2:00,85.975,46.8125,48,47.45425,54.5,65.4645
1/14/2015 3:00,85.375,47.625,48.25,48.80475,54.25,71.4905
1/14/2015 4:00,85.6,46.8125,48,46.664,54.75,65.74175
1/14/2015 5:00,85.475,53.75,48.25,47.86525,54.5,64.8615
1/14/2015 6:00,92.975,63.5,49,51.632,60.25,66.2955
1/14/2015 7:00,94.85,76.4375,52.75,56.989,72.75,74.04225
1/14/2015 8:00,102.45,91.5625,63.25,64.16325,79.5,81.90525
